Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,elec
EL3_135_0,0,0,0.001958655,0.003917311,0.005875966,0.007834621,0.009793277,0.011751932,0.013710587,0.015669243,0.017627898,0.019586553,0.021545209,0.023503864,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0.02546252,0
EL3_136_0,0,0,0.004925512,0.009851024,0.014776536,0.019702048,0.02462756,0.029553072,0.034478583,0.039404095,0.044329607,0.049255119,0.054180631,0.059106143,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0.064031655,0
EL3_137_0,0,0,0.00663095,0.0132619,0.01989285,0.026523801,0.033154751,0.039785701,0.046416651,0.053047601,0.059678551,0.066309501,0.072940452,0.079571402,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0.086202352,0
EL3_138_0,0,0,0.068520557,0.137041114,0.205561671,0.274082228,0.342602785,0.411123342,0.479643899,0.548164456,0.616685013,0.68520557,0.753726127,0.822246684,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0.890767241,0
EL3_139_0,0,0,0.113372742,0.226745485,0.340118227,0.45349097,0.566863712,0.680236455,0.793609197,0.90698194,1.020354682,1.133727425,1.247100167,1.36047291,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,1.473845652,0
EL3_139_1,0.112206549,0.120299307,0.128184723,0.135460883,0.143599197,0.152197327,0.163738279,0.17455502,0.186233916,0.202384521,0.217672971,0.232352166,0.251560545,0.268722745,0.286931025,0.306116839,0.32653266,0.348247461,0.371387691,0.396091294,0.420886861,0.447774589,0.466473081,0.489467976,0.512462871,1
EL3_140_0,0,0,0.311114602,0.622229204,0.933343806,1.244458409,1.555573011,1.866687613,2.177802215,2.488916817,2.800031419,3.111146022,3.422260624,3.733375226,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,4.044489828,0
EL3_140_1,87.79354987,94.1255506,100.2953211,105.9883926,112.3560381,119.0834564,128.1134203,136.5767422,145.714638,158.351324,170.313436,181.7988491,196.828024,210.2562101,224.5028792,239.514398,255.4883089,272.4785779,290.5841425,309.9129345,329.3136811,350.3513937,364.9816176,382.9734683,400.965319,1
EL3_141_0,0,0,0.094995766,0.189991533,0.284987299,0.379983066,0.474978832,0.569974599,0.664970365,0.759966131,0.854961898,0.949957664,1.044953431,1.139949197,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,1.234944963,0
EL3_142_0,0,0,0.084734388,0.169468775,0.254203163,0.338937551,0.423671939,0.508406326,0.593140714,0.677875102,0.76260949,0.847343877,0.932078265,1.016812653,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,1.101547041,0
EL3_143_0,0,0,0.552616733,1.105233466,1.657850199,2.210466932,2.763083665,3.315700398,3.868317131,4.420933864,4.973550597,5.52616733,6.078784063,6.631400796,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,7.184017529,0
EL3_143_1,294.261794,315.4850604,336.1645719,355.2463091,376.5890476,399.1376536,429.403811,457.7707273,488.3986449,530.753623,570.8475998,609.3438022,659.7177987,704.7256851,752.4769199,802.7917375,856.3322503,913.2793386,973.9646159,1038.749842,1103.776242,1174.289339,1223.326152,1283.630289,1343.934426,1
EL3_144_0,0,0,0.583950606,1.167901212,1.751851818,2.335802424,2.91975303,3.503703636,4.087654242,4.671604848,5.255555454,5.83950606,6.423456666,7.007407272,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,7.591357878,0
EL3_144_1,62.35817546,66.8556814,71.23795811,75.28164418,79.80446795,84.58283184,90.99665243,97.00799734,103.49848,112.4740902,120.9705627,129.1284445,139.8033964,149.3411949,159.4603471,170.1227582,181.4687391,193.5366208,206.3966769,220.1255693,233.9055697,248.8482777,259.2398619,272.0191491,284.7984362,1
EL3_145_0,0,0,0.204153354,0.408306707,0.612460061,0.816613415,1.020766768,1.224920122,1.429073476,1.633226829,1.837380183,2.041533536,2.24568689,2.449840244,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,2.653993597,0
EL3_145_1,14.51205663,15.55872068,16.57856848,17.51961912,18.57217517,19.68420077,21.17683148,22.57579765,24.08626922,26.17508215,28.15238968,30.05090006,32.5351855,34.75483144,37.1097706,39.59113752,42.23158549,45.04003492,48.03283996,51.22784147,54.43473688,57.91221875,60.33055856,63.30456698,66.27857539,1
EL3_146_0,0,0,0.117537558,0.235075116,0.352612674,0.470150232,0.58768779,0.705225349,0.822762907,0.940300465,1.057838023,1.175375581,1.292913139,1.410450697,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,1.527988255,0
EL3_147_0,0,0,0.116590079,0.233180158,0.349770238,0.466360317,0.582950396,0.699540475,0.816130555,0.932720634,1.049310713,1.165900792,1.282490871,1.399080951,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,1.51567103,0
EL3_147_1,14.25417935,15.28224432,16.28396956,17.20829786,18.24215013,19.33441519,20.80052205,22.17462878,23.65825948,25.70995449,27.65212553,29.51689964,31.95703965,34.13724279,36.450335,38.88760837,41.48113593,44.2396796,47.1793029,50.31752966,53.46743898,56.88312646,59.25849271,62.17965339,65.10081408,1
EL3_148_0,0,0,0.126217562,0.252435123,0.378652685,0.504870247,0.631087808,0.75730537,0.883522932,1.009740493,1.135958055,1.262175617,1.388393178,1.51461074,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,1.640828301,0
EL3_148_1,3.542077975,3.797545949,4.046468655,4.276158688,4.533064769,4.804486076,5.168804828,5.510262099,5.878935418,6.388769309,6.871387151,7.334772319,7.941132461,8.482899848,9.057689374,9.66333717,10.3078132,10.99329473,11.72377347,12.50360398,13.28633753,14.13511536,14.72537961,15.4512705,16.17716139,1
EL3_149_0,0,0,0.054407649,0.108815298,0.163222947,0.217630596,0.272038244,0.326445893,0.380853542,0.435261191,0.48966884,0.544076489,0.598484138,0.652891787,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0.707299436,0
EL3_149_1,0.014534426,0.015582703,0.016604123,0.017546624,0.018600803,0.019714543,0.021209474,0.022610597,0.024123397,0.026215429,0.028195785,0.030097222,0.032585336,0.034808404,0.037166973,0.039652165,0.042296683,0.045109461,0.048106879,0.051306806,0.054518644,0.058001487,0.060423554,0.063402147,0.066380739,1
EL3_150_0,0,0,0.042090276,0.084180552,0.126270827,0.168361103,0.210451379,0.252541655,0.294631931,0.336722206,0.378812482,0.420902758,0.462993034,0.50508331,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0.547173585,0
EL3_151_0,0,0,0.00710752,0.01421504,0.021322561,0.028430081,0.035537601,0.042645121,0.049752642,0.056860162,0.063967682,0.071075202,0.078182722,0.085290243,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0.092397763,0
EL3_152_0,0,0,0.002884966,0.005769932,0.008654898,0.011539864,0.01442483,0.017309796,0.020194761,0.023079727,0.025964693,0.028849659,0.031734625,0.034619591,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0.037504557,0
EL3_153_0,0,0,0.038052205,0.076104409,0.114156614,0.152208819,0.190261023,0.228313228,0.266365433,0.304417638,0.342469842,0.380522047,0.418574252,0.456626456,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0.494678661,0
EL3_153_1,0.289517661,0.310398763,0.330744876,0.349518975,0.370517622,0.392702696,0.422480898,0.450390479,0.480524608,0.522196733,0.561644309,0.59951987,0.649081729,0.693363991,0.740345374,0.789849008,0.842526333,0.898555312,0.958262212,1.022002961,1.085980995,1.155357269,1.203603504,1.262935408,1.322267313,1
EL3_154_0,0,0,0.017704516,0.035409032,0.053113549,0.070818065,0.088522581,0.106227097,0.123931613,0.14163613,0.159340646,0.177045162,0.194749678,0.212454194,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0.23015871,0
EL3_155_0,0,0,0.153968277,0.307936555,0.461904832,0.615873109,0.769841387,0.923809664,1.077777942,1.231746219,1.385714496,1.539682774,1.693651051,1.847619328,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,2.001587606,0
EL3_156_0,0,0,0.163946137,0.327892274,0.49183841,0.655784547,0.819730684,0.983676821,1.147622958,1.311569094,1.475515231,1.639461368,1.803407505,1.967353642,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,2.131299778,0
EL3_157_0,0,0,0.069726509,0.139453018,0.209179526,0.278906035,0.348632544,0.418359053,0.488085562,0.557812071,0.627538579,0.697265088,0.766991597,0.836718106,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0.906444615,0
EL3_158_0,0,0,0.076700892,0.153401783,0.230102675,0.306803567,0.383504458,0.46020535,0.536906242,0.613607133,0.690308025,0.767008917,0.843709809,0.9204107,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0.997111592,0
EL3_159_0,0,0,0.038234637,0.076469273,0.11470391,0.152938546,0.191173183,0.229407819,0.267642456,0.305877092,0.344111729,0.382346365,0.420581002,0.458815638,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0.497050275,0
EL3_160_0,0,0,1.614288787,3.228577575,4.842866362,6.45715515,8.071443937,9.685732725,11.30002151,12.9143103,14.52859909,16.14288787,17.75717666,19.37146545,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,20.98575424,0
EL3_160_1,491.5793614,527.0339122,561.5800927,593.4571096,629.1112449,666.7798432,717.3410055,764.7293884,815.8948897,886.6510447,953.6300814,1017.939954,1102.092289,1177.280263,1257.05114,1341.104614,1430.546776,1525.679797,1627.057653,1735.284684,1843.914607,1961.710338,2043.62884,2144.369982,2245.111124,1
EL3_161_0,0,0,0.609450427,1.218900854,1.828351281,2.437801708,3.047252136,3.656702563,4.26615299,4.875603417,5.485053844,6.094504271,6.703954698,7.313405125,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,7.922855552,0
EL3_161_1,506.6379823,543.1786174,578.783056,611.6365662,648.3828996,687.2054056,739.3154152,788.1554532,840.8883145,913.811953,982.8427681,1049.122655,1135.85284,1213.344058,1295.558568,1382.186863,1474.36892,1572.416164,1676.899543,1788.441908,1900.399507,2021.803691,2106.231615,2210.058774,2313.885934,1
EL3_162_0,0,0,0.443131308,0.886262616,1.329393924,1.772525232,2.215656541,2.658787849,3.101919157,3.545050465,3.988181773,4.431313081,4.874444389,5.317575697,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,5.760707005,0
EL3_162_1,120.8233392,129.5375725,138.028541,145.8634664,154.6267547,163.8851699,176.3123972,187.9597997,200.5355651,217.9264395,234.3889509,250.1954192,270.8788874,289.359041,308.9656082,329.6247776,351.6084115,374.9907789,399.9080396,426.5087317,453.2084492,482.1609941,502.2954175,527.0561827,551.816948,1
EL3_163_0,0,0,0.230626998,0.461253996,0.691880993,0.922507991,1.153134989,1.383761987,1.614388985,1.845015983,2.07564298,2.306269978,2.536896976,2.767523974,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,2.998150972,0
EL3_163_1,10.63050553,11.39721754,12.14428585,12.83363294,13.604661,14.41925225,15.51264786,16.53743145,17.64389602,19.17401253,20.62244807,22.0131624,23.83297407,25.45892958,27.18399133,29.00166511,30.9358704,32.99314168,35.18545882,37.52589078,39.87503538,42.42239246,44.19389704,46.3724451,48.55099317,1
EL3_164_0,0,0,0.292622788,0.585245575,0.877868363,1.17049115,1.463113938,1.755736725,2.048359513,2.3409823,2.633605088,2.926227875,3.218850663,3.51147345,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,3.804096238,0
EL3_164_1,3.494167165,3.746179631,3.991735363,4.218318565,4.471749686,4.739499697,5.098890606,5.435729262,5.799415837,6.302353619,6.778443482,7.235560815,7.833719216,8.368158556,8.935173371,9.532629062,10.16838778,10.84459737,11.56519552,12.33447789,13.10662404,13.94392114,14.52620136,15.24227372,15.95834607,1
EL3_165_0,0,0,0.258438252,0.516876503,0.775314755,1.033753006,1.292191258,1.550629509,1.809067761,2.067506012,2.325944264,2.584382515,2.842820767,3.101259019,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,3.35969727,0
EL3_165_1,5.600408617,6.004331132,6.397904871,6.761069671,7.167265988,7.596412448,8.172439823,8.712320723,9.295233141,10.1013357,10.86440674,11.59706884,12.55578984,13.41238272,14.32118716,15.27878187,16.29776822,17.38158872,18.53655466,19.76955108,21.00713754,22.34914714,23.2824188,24.43013086,25.57784292,1
EL3_166_0,0,0,0.194253042,0.388506084,0.582759125,0.777012167,0.971265209,1.165518251,1.359771292,1.554024334,1.748277376,1.942530418,2.136783459,2.331036501,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,2.525289543,0
EL3_166_1,2.405136192,2.578603652,2.747626756,2.903590519,3.07803448,3.262334547,3.509713691,3.741569467,3.991905443,4.338092046,4.665798451,4.980445515,5.392175221,5.760045257,6.150337933,6.561583943,6.999195036,7.464649627,7.960658146,8.490177425,9.021667924,9.598003705,9.998804003,10.49169729,10.98459057,1
EL3_167_0,0,0,0.116343278,0.232686557,0.349029835,0.465373114,0.581716392,0.69805967,0.814402949,0.930746227,1.047089506,1.163432784,1.279776062,1.396119341,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,1.512462619,0
EL3_167_1,3.652442336,3.915870203,4.172548864,4.409395598,4.67430638,4.954184654,5.32985488,5.681951306,6.062111779,6.587831117,7.085486406,7.563309768,8.18856293,8.74721075,9.339909616,9.964428237,10.6289849,11.33582473,12.08906379,12.89319232,13.70031434,14.57553846,15.18419421,15.93270247,16.68121073,1
EL3_168_0,0,0,0.024461347,0.048922693,0.07338404,0.097845386,0.122306733,0.14676808,0.171229426,0.195690773,0.22015212,0.244613466,0.269074813,0.293536159,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0.317997506,0
EL3_168_1,0.117486904,0.125960501,0.134216999,0.141835569,0.150356867,0.159359618,0.171443678,0.182769447,0.194997944,0.211908584,0.227916497,0.243286482,0.263398794,0.281368634,0.300433782,0.320522466,0.34189904,0.364635723,0.388864914,0.414731051,0.440693478,0.468846522,0.488424951,0.512501968,0.536578986,1
EL3_169_0,0,0,0.015809295,0.03161859,0.047427885,0.06323718,0.079046475,0.094855769,0.110665064,0.126474359,0.142283654,0.158092949,0.173902244,0.189711539,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0.205520834,0
EL3_170_0,0,0,0.022810437,0.045620874,0.068431311,0.091241748,0.114052185,0.136862622,0.159673059,0.182483496,0.205293933,0.228104371,0.250914808,0.273725245,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0.296535682,0
EL3_170_1,0.033461189,0.035874536,0.038226051,0.04039588,0.042822812,0.045386866,0.048828501,0.052054168,0.05553694,0.060353222,0.064912401,0.069289893,0.075018037,0.080135988,0.085565891,0.091287306,0.097375521,0.103851106,0.110751769,0.118118647,0.12551295,0.133531157,0.139107247,0.14596457,0.152821892,1
EL3_171_0,0,0,0.0530724,0.1061448,0.1592172,0.2122896,0.265362,0.3184344,0.3715068,0.4245792,0.4776516,0.530724,0.5837964,0.6368688,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0.689941201,0
EL3_171_1,2.733908049,2.931087771,3.123215611,3.300498956,3.498788662,3.708281762,3.989476579,4.253026052,4.537581887,4.931090722,5.303593194,5.66125117,6.129262571,6.547418871,6.991062891,7.458524476,7.955955138,8.485035387,9.048846154,9.650748459,10.25489144,10.91000987,11.36559785,11.92586755,12.48613724,1
EL3_172_0,0,0,0.028638428,0.057276856,0.085915284,0.114553712,0.14319214,0.171830568,0.200468996,0.229107425,0.257745853,0.286384281,0.315022709,0.343661137,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0.372299565,0
EL3_172_1,1.252414077,1.342742886,1.430757409,1.511971609,1.602808907,1.698778524,1.82759498,1.948328035,2.078684187,2.258952139,2.429596993,2.593441525,2.807839396,2.999398449,3.202633527,3.416779525,3.644654477,3.887028229,4.145312168,4.421045992,4.697806279,4.997918617,5.206625274,5.463287035,5.719948795,1
EL3_173_0,0,0,0.188921315,0.377842631,0.566763946,0.755685262,0.944606577,1.133527892,1.322449208,1.511370523,1.700291838,1.889213154,2.078134469,2.267055785,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,2.4559771,0
EL3_173_1,20.8278604,22.33004396,23.79374053,25.14434657,26.65498638,28.25097753,30.39321724,32.40102859,34.56887371,37.56676059,40.40461371,43.12937631,46.6948496,49.88050942,53.26034354,56.82162815,60.61122758,64.64194454,68.93725066,73.52275132,78.12532226,83.11624178,86.5870692,90.8553982,95.12372719,1
EL3_174_0,0,0,0.07198056,0.14396112,0.215941679,0.287922239,0.359902799,0.431883359,0.503863919,0.575844479,0.647825038,0.719805598,0.791786158,0.863766718,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0.935747278,0
EL3_174_1,0.795172174,0.852522979,0.908404417,0.959968251,1.017641902,1.078574121,1.160361178,1.23701599,1.319780617,1.434234823,1.542579214,1.646606001,1.782729687,1.904352744,2.033389044,2.169352814,2.314033255,2.467919151,2.63190661,2.806973202,2.982691507,3.173236299,3.305746568,3.468704087,3.631661605,1
EL3_175_0,0,0,0.059310338,0.118620676,0.177931014,0.237241352,0.29655169,0.355862028,0.415172366,0.474482704,0.533793042,0.59310338,0.652413718,0.711724056,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0.771034394,0
EL3_176_0,0,0,0.048367463,0.096734926,0.145102389,0.193469852,0.241837315,0.290204778,0.33857224,0.386939703,0.435307166,0.483674629,0.532042092,0.580409555,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0.628777018,0
EL3_177_0,0,0,0.157510866,0.315021732,0.472532597,0.630043463,0.787554329,0.945065195,1.102576061,1.260086926,1.417597792,1.575108658,1.732619524,1.89013039,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,2.047641255,0
EL3_178_0,0,0,0.788562253,1.577124507,2.36568676,3.154249014,3.942811267,4.73137352,5.519935774,6.308498027,7.097060281,7.885622534,8.674184788,9.462747041,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,10.25130929,0
EL3_178_1,849.4455021,910.7107037,970.4062483,1025.489498,1087.09958,1152.190639,1239.559954,1321.446729,1409.860337,1532.12645,1647.86573,1758.992715,1904.407328,2034.331591,2172.175077,2317.418858,2471.974253,2636.363409,2811.543595,2998.559104,3186.270809,3389.82096,3531.375526,3705.455475,3879.535423,1
EL3_179_0,0,0,0.299579374,0.599158749,0.898738123,1.198317497,1.497896872,1.797476246,2.097055621,2.396634995,2.696214369,2.995793744,3.295373118,3.594952492,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,3.894531867,0
EL3_179_1,630.986798,676.495937,720.8391002,761.7561493,807.5214731,855.8725434,920.7723915,981.5996889,1047.275261,1138.097218,1224.070901,1306.618469,1414.63564,1511.14624,1613.539413,1721.429687,1836.236833,1958.348713,2088.476407,2227.39564,2366.832022,2518.03355,2623.183395,2752.493809,2881.804223,1
EL3_180_0,0,0,0.19074645,0.3814929,0.572239351,0.762985801,0.953732251,1.144478701,1.335225151,1.525971601,1.716718052,1.907464502,2.098210952,2.288957402,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,2.479703852,0
EL3_180_1,577.8420091,619.5181462,660.1265117,697.5973271,739.5080719,783.786779,843.2204451,898.9245704,959.0686252,1042.241114,1120.973673,1196.568682,1295.48812,1383.870125,1477.639245,1576.442474,1681.580002,1793.407023,1912.574727,2039.793504,2167.485873,2305.952471,2402.246082,2520.665341,2639.084601,1
EL3_181_0,0,0,0.230707995,0.46141599,0.692123985,0.92283198,1.153539975,1.38424797,1.614955966,1.845663961,2.076371956,2.307079951,2.537787946,2.768495941,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,2.999203936,0
EL3_181_1,177.5607572,190.3671063,202.8453478,214.3594749,227.2379148,240.8439882,259.1069157,276.2238206,294.7050382,320.2624912,344.4556316,367.6846575,398.0808732,425.2391199,454.0527328,484.4132393,516.7201653,551.0826558,587.7008102,626.7929183,666.0305531,708.5789202,738.1682651,774.5564353,810.9446055,1
EL3_182_0,0,0,0.40519417,0.81038834,1.215582511,1.620776681,2.025970851,2.431165021,2.836359192,3.241553362,3.646747532,4.051941702,4.457135873,4.862330043,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,5.267524213,0
EL3_182_1,70.32309532,75.39506121,80.33707981,84.89726007,89.9977776,95.38647502,102.6195237,109.398689,116.7181916,126.8402436,136.4219582,145.6218346,157.6602827,168.4163304,179.8279873,191.8522928,204.6474795,218.2567744,232.7594269,248.2418909,263.781991,280.6333095,292.3521958,306.7637629,321.1753299,1
EL3_183_0,0,0,0.30997131,0.619942619,0.929913929,1.239885239,1.549856549,1.859827858,2.169799168,2.479770478,2.789741787,3.099713097,3.409684407,3.719655717,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,4.029627026,0
EL3_183_1,20.48286603,21.9601673,23.39961908,24.72785358,26.21347103,27.78302605,29.88978153,31.86433533,33.99627208,36.94450172,39.73534842,42.41497783,45.92139232,49.05428462,52.3781349,55.88043009,59.60725829,63.57121013,67.79536845,72.30491451,76.83124808,81.73949761,85.15283397,89.35046202,93.54809006,1
EL3_184_0,0,0,0.183344994,0.366689988,0.550034981,0.733379975,0.916724969,1.100069963,1.283414957,1.46675995,1.650104944,1.833449938,2.016794932,2.200139926,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,2.38348492,0
EL3_184_1,6.022035511,6.456367342,6.879571289,7.270076959,7.706853776,8.168308537,8.787702147,9.368227993,9.995024985,10.86181499,11.68233385,12.47015444,13.50105278,14.42213426,15.39935807,16.42904533,17.52474608,18.69016203,19.93207961,21.2579022,22.58866038,24.03170321,25.03523625,26.26935383,27.50347142,1
EL3_185_0,0,0,0.139354853,0.278709705,0.418064558,0.55741941,0.696774263,0.836129115,0.975483968,1.11483882,1.254193673,1.393548525,1.532903378,1.67225823,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,1.811613083,0
EL3_185_1,0.024177487,0.025921258,0.027620353,0.029188169,0.030941757,0.032794422,0.035281186,0.037611903,0.04012839,0.04360841,0.046902659,0.05006563,0.054204518,0.057902509,0.061825903,0.065959929,0.070358988,0.075037942,0.080024038,0.085346999,0.090689775,0.096483356,0.100512377,0.105467157,0.110421937,1
EL3_186_0,0,0,0.115620359,0.231240718,0.346861078,0.462481437,0.578101796,0.693722155,0.809342515,0.924962874,1.040583233,1.156203592,1.271823951,1.387444311,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,1.50306467,0
EL3_186_1,0.473531452,0.507684319,0.540962167,0.571668847,0.606013971,0.6422996,0.691004453,0.736653012,0.785940017,0.854098421,0.91861838,0.980567172,1.061629927,1.13405744,1.210899598,1.291867121,1.378025492,1.469665787,1.567321643,1.671575212,1.776216882,1.889687845,1.96859878,2.065641298,2.162683817,1
EL3_187_0,0,0,0.124987969,0.249975937,0.374963906,0.499951874,0.624939843,0.749927811,0.87491578,0.999903748,1.124891717,1.249879686,1.374867654,1.499855623,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,1.624843591,0
EL3_187_1,11.15041733,11.95462733,12.73823291,13.46129427,14.27003141,15.1244623,16.27133319,17.34623643,18.50681544,20.11176618,21.63104113,23.08977187,24.99858604,26.70406302,28.51349329,30.420065,32.4488675,34.60675484,36.90629281,39.36118953,41.82522499,44.49716702,46.35531152,48.640407,50.92550247,1
EL3_188_0,0,0,0.237502814,0.475005627,0.712508441,0.950011254,1.187514068,1.425016881,1.662519695,1.900022508,2.137525322,2.375028136,2.612530949,2.850033763,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,3.087536576,0
EL3_188_1,29.81695475,31.96746557,34.06287881,35.9963928,38.1590095,40.44381431,43.51062307,46.38498554,49.48845073,53.78019533,57.84283722,61.74357986,66.84787543,71.40843389,76.24697031,81.3452694,86.7704217,92.54075543,98.68987232,105.2544288,111.8434229,118.9883729,123.9571744,130.0676711,136.1781678,1
EL3_189_0,0,0,0.038308145,0.07661629,0.114924436,0.153232581,0.191540726,0.229848871,0.268157016,0.306465161,0.344773307,0.383081452,0.421389597,0.459697742,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0.498005887,0
