,Column,Fuel,Technology,Outputactivity,ModeofOperation
2811,0,EL3_47_0,SOPV8h_47_0,1.0,1
2812,0,EL3_47_0,SOPV_47_0,1.0,1
2813,0,KEEL2_47,KEEL00t00,0.95,1
2814,0,EL3_54_0,TRLV_54_0,0.865,1
2815,0,EL3_54_0,BACKSTOP,0.865,1
2816,0,EL3_54_0,SOPV12h_54_0,1.0,1
2817,0,EL3_54_0,SOPV8h_54_0,1.0,1
2818,0,EL3_54_0,SOPV_54_0,1.0,1
2819,0,KEEL2_54,KEEL00t00,0.95,1
2820,0,EL3_55_0,TRLV_55_0,0.865,1
2821,0,EL3_55_0,BACKSTOP,0.865,1
2822,0,EL3_55_0,SOPV12h_55_0,1.0,1
2823,0,EL3_55_0,SOPV8h_55_0,1.0,1
2824,0,EL3_55_0,SOPV_55_0,1.0,1
2825,0,KEEL2_55,KEEL00t00,0.95,1
2826,0,EL3_56_0,TRLV_56_0,0.865,1
2827,0,EL3_56_0,BACKSTOP,0.865,1
2828,0,EL3_56_0,SOPV12h_56_0,1.0,1
2829,0,EL3_56_0,SOPV8h_56_0,1.0,1
2830,0,EL3_56_0,SOPV_56_0,1.0,1
2831,0,KEEL2_56,KEEL00t00,0.95,1
2832,0,EL3_57_0,TRLV_57_0,0.865,1
2833,0,EL3_57_0,BACKSTOP,0.865,1
2834,0,EL3_57_0,SOPV12h_57_0,1.0,1
2835,0,EL3_57_0,SOPV8h_57_0,1.0,1
2836,0,EL3_57_0,SOPV_57_0,1.0,1
2837,0,KEEL2_57,KEEL00t00,0.95,1
2838,0,EL3_60_0,TRLV_60_0,0.865,1
2839,0,EL3_60_0,BACKSTOP,0.865,1
2840,0,EL3_60_0,SOPV12h_60_0,1.0,1
2841,0,EL3_60_0,SOPV8h_60_0,1.0,1
2842,0,EL3_60_0,SOPV_60_0,1.0,1
2843,0,KEEL2_60,KEEL00t00,0.95,1
2844,0,EL3_61_0,TRLV_61_0,0.865,1
2845,0,EL3_61_0,BACKSTOP,0.865,1
2846,0,EL3_61_0,SOPV12h_61_0,1.0,1
2847,0,EL3_61_0,SOPV8h_61_0,1.0,1
2848,0,EL3_61_0,SOPV_61_0,1.0,1
2849,0,KEEL2_61,KEEL00t00,0.95,1
2850,0,EL3_62_0,TRLV_62_0,0.865,1
2851,0,EL3_62_0,BACKSTOP,0.865,1
2852,0,EL3_62_0,SOPV12h_62_0,1.0,1
2853,0,EL3_62_0,SOPV8h_62_0,1.0,1
2854,0,EL3_62_0,SOPV_62_0,1.0,1
2855,0,KEEL2_62,KEEL00t00,0.95,1
2856,0,EL3_63_0,TRLV_63_0,0.865,1
2857,0,EL3_63_0,BACKSTOP,0.865,1
2858,0,EL3_63_0,SOPV12h_63_0,1.0,1
2859,0,EL3_63_0,SOPV8h_63_0,1.0,1
2860,0,EL3_63_0,SOPV_63_0,1.0,1
2861,0,KEEL2_63,KEEL00t00,0.95,1
2862,0,EL3_64_0,TRLV_64_0,0.865,1
2863,0,EL3_64_0,BACKSTOP,0.865,1
2864,0,EL3_64_0,SOPV12h_64_0,1.0,1
2865,0,EL3_64_0,SOPV8h_64_0,1.0,1
2866,0,EL3_64_0,SOPV_64_0,1.0,1
2867,0,KEEL2_64,KEEL00t00,0.95,1
2868,0,EL3_65_0,TRLV_65_0,0.865,1
2869,0,EL3_65_0,BACKSTOP,0.865,1
2870,0,EL3_65_0,SOPV12h_65_0,1.0,1
2871,0,EL3_65_0,SOPV8h_65_0,1.0,1
2872,0,EL3_65_0,SOPV_65_0,1.0,1
2873,0,KEEL2_65,KEEL00t00,0.95,1
2874,0,EL3_66_0,TRLV_66_0,0.865,1
2875,0,EL3_66_0,BACKSTOP,0.865,1
2876,0,EL3_66_0,SOPV12h_66_0,1.0,1
2877,0,EL3_66_0,SOPV8h_66_0,1.0,1
2878,0,EL3_66_0,SOPV_66_0,1.0,1
2879,0,KEEL2_66,KEEL00t00,0.95,1
2880,0,EL3_67_0,TRLV_67_0,0.865,1
2881,0,EL3_67_0,BACKSTOP,0.865,1
2882,0,EL3_67_0,SOPV12h_67_0,1.0,1
2883,0,EL3_67_0,SOPV8h_67_0,1.0,1
2884,0,EL3_67_0,SOPV_67_0,1.0,1
2885,0,KEEL2_67,KEEL00t00,0.95,1
2886,0,EL3_68_0,TRLV_68_0,0.865,1
2887,0,EL3_68_0,BACKSTOP,0.865,1
2888,0,EL3_68_0,SOPV12h_68_0,1.0,1
2889,0,EL3_68_0,SOPV8h_68_0,1.0,1
2890,0,EL3_68_0,SOPV_68_0,1.0,1
2891,0,KEEL2_68,KEEL00t00,0.95,1
2892,0,EL3_69_0,TRLV_69_0,0.865,1
2893,0,EL3_69_0,BACKSTOP,0.865,1
2894,0,EL3_69_0,SOPV12h_69_0,1.0,1
2895,0,EL3_69_0,SOPV8h_69_0,1.0,1
2896,0,EL3_69_0,SOPV_69_0,1.0,1
2897,0,KEEL2_69,KEEL00t00,0.95,1
2898,0,EL3_70_0,TRLV_70_0,0.865,1
2899,0,EL3_70_0,BACKSTOP,0.865,1
2900,0,EL3_70_0,SOPV12h_70_0,1.0,1
2901,0,EL3_70_0,SOPV8h_70_0,1.0,1
2902,0,EL3_70_0,SOPV_70_0,1.0,1
2903,0,KEEL2_70,KEEL00t00,0.95,1
2904,0,EL3_71_0,TRLV_71_0,0.865,1
2905,0,EL3_71_0,BACKSTOP,0.865,1
2906,0,EL3_71_0,SOPV12h_71_0,1.0,1
2907,0,EL3_71_0,SOPV8h_71_0,1.0,1
2908,0,EL3_71_0,SOPV_71_0,1.0,1
2909,0,KEEL2_71,KEEL00t00,0.95,1
2910,0,EL3_75_0,TRLV_75_0,0.865,1
2911,0,EL3_75_0,BACKSTOP,0.865,1
2912,0,EL3_75_0,SOPV12h_75_0,1.0,1
2913,0,EL3_75_0,SOPV8h_75_0,1.0,1
2914,0,EL3_75_0,SOPV_75_0,1.0,1
2915,0,KEEL2_75,KEEL00t00,0.95,1
2916,0,EL3_76_0,TRLV_76_0,0.865,1
2917,0,EL3_76_0,BACKSTOP,0.865,1
2918,0,EL3_76_0,SOPV12h_76_0,1.0,1
2919,0,EL3_76_0,SOPV8h_76_0,1.0,1
2920,0,EL3_76_0,SOPV_76_0,1.0,1
2921,0,KEEL2_76,KEEL00t00,0.95,1
2922,0,EL3_77_0,TRLV_77_0,0.865,1
2923,0,EL3_77_0,BACKSTOP,0.865,1
2924,0,EL3_77_0,SOPV12h_77_0,1.0,1
2925,0,EL3_77_0,SOPV8h_77_0,1.0,1
2926,0,EL3_77_0,SOPV_77_0,1.0,1
2927,0,KEEL2_77,KEEL00t00,0.95,1
2928,0,EL3_78_0,TRLV_78_0,0.865,1
2929,0,EL3_78_0,BACKSTOP,0.865,1
2930,0,EL3_78_0,SOPV12h_78_0,1.0,1
2931,0,EL3_78_0,SOPV8h_78_0,1.0,1
2932,0,EL3_78_0,SOPV_78_0,1.0,1
2933,0,KEEL2_78,KEEL00t00,0.95,1
2934,0,EL3_79_0,TRLV_79_0,0.865,1
2935,0,EL3_79_0,BACKSTOP,0.865,1
2936,0,EL3_79_0,SOPV12h_79_0,1.0,1
2937,0,EL3_79_0,SOPV8h_79_0,1.0,1
2938,0,EL3_79_0,SOPV_79_0,1.0,1
2939,0,KEEL2_79,KEEL00t00,0.95,1
2940,0,EL3_80_0,TRLV_80_0,0.865,1
2941,0,EL3_80_0,BACKSTOP,0.865,1
2942,0,EL3_80_0,SOPV12h_80_0,1.0,1
2943,0,EL3_80_0,SOPV8h_80_0,1.0,1
2944,0,EL3_80_0,SOPV_80_0,1.0,1
2945,0,KEEL2_80,KEEL00t00,0.95,1
2946,0,EL3_81_0,TRLV_81_0,0.865,1
2947,0,EL3_81_0,BACKSTOP,0.865,1
2948,0,EL3_81_0,SOPV12h_81_0,1.0,1
2949,0,EL3_81_0,SOPV8h_81_0,1.0,1
2950,0,EL3_81_0,SOPV_81_0,1.0,1
2951,0,KEEL2_81,KEEL00t00,0.95,1
2952,0,EL3_82_0,TRLV_82_0,0.865,1
2953,0,EL3_82_0,BACKSTOP,0.865,1
2954,0,EL3_82_0,SOPV12h_82_0,1.0,1
2955,0,EL3_82_0,SOPV8h_82_0,1.0,1
2956,0,EL3_82_0,SOPV_82_0,1.0,1
2957,0,KEEL2_82,KEEL00t00,0.95,1
2958,0,EL3_83_0,TRLV_83_0,0.865,1
2959,0,EL3_83_0,BACKSTOP,0.865,1
2960,0,EL3_83_0,SOPV12h_83_0,1.0,1
2961,0,EL3_83_0,SOPV8h_83_0,1.0,1
2962,0,EL3_83_0,SOPV_83_0,1.0,1
2963,0,KEEL2_83,KEEL00t00,0.95,1
2964,0,EL3_84_0,TRLV_84_0,0.865,1
2965,0,EL3_84_0,BACKSTOP,0.865,1
2966,0,EL3_84_0,SOPV12h_84_0,1.0,1
2967,0,EL3_84_0,SOPV8h_84_0,1.0,1
2968,0,EL3_84_0,SOPV_84_0,1.0,1
2969,0,KEEL2_84,KEEL00t00,0.95,1
2970,0,EL3_85_0,TRLV_85_0,0.865,1
2971,0,EL3_85_0,BACKSTOP,0.865,1
2972,0,EL3_85_0,SOPV12h_85_0,1.0,1
2973,0,EL3_85_0,SOPV8h_85_0,1.0,1
2974,0,EL3_85_0,SOPV_85_0,1.0,1
2975,0,KEEL2_85,KEEL00t00,0.95,1
2976,0,EL3_86_0,TRLV_86_0,0.865,1
2977,0,EL3_86_0,BACKSTOP,0.865,1
2978,0,EL3_86_0,SOPV12h_86_0,1.0,1
2979,0,EL3_86_0,SOPV8h_86_0,1.0,1
2980,0,EL3_86_0,SOPV_86_0,1.0,1
2981,0,KEEL2_86,KEEL00t00,0.95,1
2982,0,EL3_89_0,TRLV_89_0,0.865,1
2983,0,EL3_89_0,BACKSTOP,0.865,1
2984,0,EL3_89_0,SOPV12h_89_0,1.0,1
2985,0,EL3_89_0,SOPV8h_89_0,1.0,1
2986,0,EL3_89_0,SOPV_89_0,1.0,1
2987,0,KEEL2_89,KEEL00t00,0.95,1
2988,0,EL3_90_0,TRLV_90_0,0.865,1
2989,0,EL3_90_0,BACKSTOP,0.865,1
2990,0,EL3_90_0,SOPV12h_90_0,1.0,1
2991,0,EL3_90_0,SOPV8h_90_0,1.0,1
2992,0,EL3_90_0,SOPV_90_0,1.0,1
2993,0,KEEL2_90,KEEL00t00,0.95,1
2994,0,EL3_93_0,TRLV_93_0,0.865,1
2995,0,EL3_93_0,BACKSTOP,0.865,1
2996,0,EL3_93_0,SOPV12h_93_0,1.0,1
2997,0,EL3_93_0,SOPV8h_93_0,1.0,1
2998,0,EL3_93_0,SOPV_93_0,1.0,1
2999,0,KEEL2_93,KEEL00t00,0.95,1
3000,0,EL3_94_0,TRLV_94_0,0.865,1
3001,0,EL3_94_0,BACKSTOP,0.865,1
3002,0,EL3_94_0,SOPV12h_94_0,1.0,1
3003,0,EL3_94_0,SOPV8h_94_0,1.0,1
3004,0,EL3_94_0,SOPV_94_0,1.0,1
3005,0,KEEL2_94,KEEL00t00,0.95,1
3006,0,EL3_95_0,TRLV_95_0,0.865,1
3007,0,EL3_95_0,BACKSTOP,0.865,1
3008,0,EL3_95_0,SOPV12h_95_0,1.0,1
3009,0,EL3_95_0,SOPV8h_95_0,1.0,1
3010,0,EL3_95_0,SOPV_95_0,1.0,1
3011,0,KEEL2_95,KEEL00t00,0.95,1
3012,0,EL3_96_0,TRLV_96_0,0.865,1
3013,0,EL3_96_0,BACKSTOP,0.865,1
3014,0,EL3_96_0,SOPV12h_96_0,1.0,1
3015,0,EL3_96_0,SOPV8h_96_0,1.0,1
3016,0,EL3_96_0,SOPV_96_0,1.0,1
3017,0,KEEL2_96,KEEL00t00,0.95,1
3018,0,EL3_97_0,TRLV_97_0,0.865,1
3019,0,EL3_97_0,BACKSTOP,0.865,1
3020,0,EL3_97_0,SOPV12h_97_0,1.0,1
3021,0,EL3_97_0,SOPV8h_97_0,1.0,1
3022,0,EL3_97_0,SOPV_97_0,1.0,1
3023,0,KEEL2_97,KEEL00t00,0.95,1
3024,0,EL3_98_0,TRLV_98_0,0.865,1
3025,0,EL3_98_0,BACKSTOP,0.865,1
3026,0,EL3_98_0,SOPV12h_98_0,1.0,1
3027,0,EL3_98_0,SOPV8h_98_0,1.0,1
3028,0,EL3_98_0,SOPV_98_0,1.0,1
3029,0,KEEL2_98,KEEL00t00,0.95,1
3030,0,EL3_99_0,TRLV_99_0,0.865,1
3031,0,EL3_99_0,BACKSTOP,0.865,1
3032,0,EL3_99_0,SOPV12h_99_0,1.0,1
3033,0,EL3_99_0,SOPV8h_99_0,1.0,1
3034,0,EL3_99_0,SOPV_99_0,1.0,1
3035,0,KEEL2_99,KEEL00t00,0.95,1
3036,0,EL3_101_0,TRLV_101_0,0.865,1
3037,0,EL3_101_0,BACKSTOP,0.865,1
3038,0,EL3_101_0,SOPV12h_101_0,1.0,1
3039,0,EL3_101_0,SOPV8h_101_0,1.0,1
3040,0,EL3_101_0,SOPV_101_0,1.0,1
3041,0,KEEL2_101,KEEL00t00,0.95,1
3042,0,EL3_102_0,TRLV_102_0,0.865,1
3043,0,EL3_102_0,BACKSTOP,0.865,1
3044,0,EL3_102_0,SOPV12h_102_0,1.0,1
3045,0,EL3_102_0,SOPV8h_102_0,1.0,1
3046,0,EL3_102_0,SOPV_102_0,1.0,1
3047,0,KEEL2_102,KEEL00t00,0.95,1
3048,0,EL3_103_0,TRLV_103_0,0.865,1
3049,0,EL3_103_0,BACKSTOP,0.865,1
3050,0,EL3_103_0,SOPV12h_103_0,1.0,1
3051,0,EL3_103_0,SOPV8h_103_0,1.0,1
3052,0,EL3_103_0,SOPV_103_0,1.0,1
3053,0,KEEL2_103,KEEL00t00,0.95,1
3054,0,EL3_107_0,TRLV_107_0,0.865,1
3055,0,EL3_107_0,BACKSTOP,0.865,1
3056,0,EL3_107_0,SOPV12h_107_0,1.0,1
3057,0,EL3_107_0,SOPV8h_107_0,1.0,1
3058,0,EL3_107_0,SOPV_107_0,1.0,1
3059,0,KEEL2_107,KEEL00t00,0.95,1
3060,0,EL3_108_0,TRLV_108_0,0.865,1
3061,0,EL3_108_0,BACKSTOP,0.865,1
3062,0,EL3_108_0,SOPV12h_108_0,1.0,1
3063,0,EL3_108_0,SOPV8h_108_0,1.0,1
3064,0,EL3_108_0,SOPV_108_0,1.0,1
3065,0,KEEL2_108,KEEL00t00,0.95,1
3066,0,EL3_111_0,TRLV_111_0,0.865,1
3067,0,EL3_111_0,BACKSTOP,0.865,1
3068,0,EL3_111_0,SOPV12h_111_0,1.0,1
3069,0,EL3_111_0,SOPV8h_111_0,1.0,1
3070,0,EL3_111_0,SOPV_111_0,1.0,1
3071,0,KEEL2_111,KEEL00t00,0.95,1
3072,0,EL3_113_0,TRLV_113_0,0.865,1
3073,0,EL3_113_0,BACKSTOP,0.865,1
3074,0,EL3_113_0,SOPV12h_113_0,1.0,1
3075,0,EL3_113_0,SOPV8h_113_0,1.0,1
3076,0,EL3_113_0,SOPV_113_0,1.0,1
3077,0,KEEL2_113,KEEL00t00,0.95,1
3078,0,EL3_115_0,TRLV_115_0,0.865,1
3079,0,EL3_115_0,BACKSTOP,0.865,1
3080,0,EL3_115_0,SOPV12h_115_0,1.0,1
3081,0,EL3_115_0,SOPV8h_115_0,1.0,1
3082,0,EL3_115_0,SOPV_115_0,1.0,1
3083,0,KEEL2_115,KEEL00t00,0.95,1
3084,0,EL3_116_0,TRLV_116_0,0.865,1
3085,0,EL3_116_0,BACKSTOP,0.865,1
3086,0,EL3_116_0,SOPV12h_116_0,1.0,1
3087,0,EL3_116_0,SOPV8h_116_0,1.0,1
3088,0,EL3_116_0,SOPV_116_0,1.0,1
3089,0,KEEL2_116,KEEL00t00,0.95,1
3090,0,EL3_118_0,TRLV_118_0,0.865,1
3091,0,EL3_118_0,BACKSTOP,0.865,1
3092,0,EL3_118_0,SOPV12h_118_0,1.0,1
3093,0,EL3_118_0,SOPV8h_118_0,1.0,1
3094,0,EL3_118_0,SOPV_118_0,1.0,1
3095,0,KEEL2_118,KEEL00t00,0.95,1
3096,0,EL3_119_0,TRLV_119_0,0.865,1
3097,0,EL3_119_0,BACKSTOP,0.865,1
3098,0,EL3_119_0,SOPV12h_119_0,1.0,1
3099,0,EL3_119_0,SOPV8h_119_0,1.0,1
3100,0,EL3_119_0,SOPV_119_0,1.0,1
3101,0,KEEL2_119,KEEL00t00,0.95,1
3102,0,EL3_121_0,TRLV_121_0,0.865,1
3103,0,EL3_121_0,BACKSTOP,0.865,1
3104,0,EL3_121_0,SOPV12h_121_0,1.0,1
3105,0,EL3_121_0,SOPV8h_121_0,1.0,1
3106,0,EL3_121_0,SOPV_121_0,1.0,1
3107,0,KEEL2_121,KEEL00t00,0.95,1
3108,0,EL3_124_0,TRLV_124_0,0.865,1
3109,0,EL3_124_0,BACKSTOP,0.865,1
3110,0,EL3_124_0,SOPV12h_124_0,1.0,1
3111,0,EL3_124_0,SOPV8h_124_0,1.0,1
3112,0,EL3_124_0,SOPV_124_0,1.0,1
3113,0,KEEL2_124,KEEL00t00,0.95,1
3114,0,EL3_125_0,TRLV_125_0,0.865,1
3115,0,EL3_125_0,BACKSTOP,0.865,1
3116,0,EL3_125_0,SOPV12h_125_0,1.0,1
3117,0,EL3_125_0,SOPV8h_125_0,1.0,1
3118,0,EL3_125_0,SOPV_125_0,1.0,1
3119,0,KEEL2_125,KEEL00t00,0.95,1
3120,0,EL3_129_0,TRLV_129_0,0.865,1
3121,0,EL3_129_0,BACKSTOP,0.865,1
3122,0,EL3_129_0,SOPV12h_129_0,1.0,1
3123,0,EL3_129_0,SOPV8h_129_0,1.0,1
3124,0,EL3_129_0,SOPV_129_0,1.0,1
3125,0,KEEL2_129,KEEL00t00,0.95,1
3126,0,EL3_130_0,TRLV_130_0,0.865,1
3127,0,EL3_130_0,BACKSTOP,0.865,1
3128,0,EL3_130_0,SOPV12h_130_0,1.0,1
3129,0,EL3_130_0,SOPV8h_130_0,1.0,1
3130,0,EL3_130_0,SOPV_130_0,1.0,1
3131,0,KEEL2_130,KEEL00t00,0.95,1
3132,0,EL3_132_0,TRLV_132_0,0.865,1
3133,0,EL3_132_0,BACKSTOP,0.865,1
3134,0,EL3_132_0,SOPV12h_132_0,1.0,1
3135,0,EL3_132_0,SOPV8h_132_0,1.0,1
3136,0,EL3_132_0,SOPV_132_0,1.0,1
3137,0,KEEL2_132,KEEL00t00,0.95,1
3138,0,EL3_133_0,TRLV_133_0,0.865,1
3139,0,EL3_133_0,BACKSTOP,0.865,1
3140,0,EL3_133_0,SOPV12h_133_0,1.0,1
3141,0,EL3_133_0,SOPV8h_133_0,1.0,1
3142,0,EL3_133_0,SOPV_133_0,1.0,1
3143,0,KEEL2_133,KEEL00t00,0.95,1
3144,0,EL3_135_0,TRLV_135_0,0.865,1
3145,0,EL3_135_0,BACKSTOP,0.865,1
3146,0,EL3_135_0,SOPV12h_135_0,1.0,1
3147,0,EL3_135_0,SOPV8h_135_0,1.0,1
3148,0,EL3_135_0,SOPV_135_0,1.0,1
3149,0,KEEL2_135,KEEL00t00,0.95,1
3150,0,EL3_136_0,TRLV_136_0,0.865,1
3151,0,EL3_136_0,BACKSTOP,0.865,1
3152,0,EL3_136_0,SOPV12h_136_0,1.0,1
3153,0,EL3_136_0,SOPV8h_136_0,1.0,1
3154,0,EL3_136_0,SOPV_136_0,1.0,1
3155,0,KEEL2_136,KEEL00t00,0.95,1
3156,0,EL3_137_0,TRLV_137_0,0.865,1
3157,0,EL3_137_0,BACKSTOP,0.865,1
3158,0,EL3_137_0,SOPV12h_137_0,1.0,1
3159,0,EL3_137_0,SOPV8h_137_0,1.0,1
3160,0,EL3_137_0,SOPV_137_0,1.0,1
3161,0,KEEL2_137,KEEL00t00,0.95,1
3162,0,EL3_138_0,TRLV_138_0,0.865,1
3163,0,EL3_138_0,BACKSTOP,0.865,1
3164,0,EL3_138_0,SOPV12h_138_0,1.0,1
3165,0,EL3_138_0,SOPV8h_138_0,1.0,1
3166,0,EL3_138_0,SOPV_138_0,1.0,1
3167,0,KEEL2_138,KEEL00t00,0.95,1
3168,0,EL3_141_0,TRLV_141_0,0.865,1
3169,0,EL3_141_0,BACKSTOP,0.865,1
3170,0,EL3_141_0,SOPV12h_141_0,1.0,1
3171,0,EL3_141_0,SOPV8h_141_0,1.0,1
3172,0,EL3_141_0,SOPV_141_0,1.0,1
3173,0,KEEL2_141,KEEL00t00,0.95,1
3174,0,EL3_142_0,TRLV_142_0,0.865,1
3175,0,EL3_142_0,BACKSTOP,0.865,1
3176,0,EL3_142_0,SOPV12h_142_0,1.0,1
3177,0,EL3_142_0,SOPV8h_142_0,1.0,1
3178,0,EL3_142_0,SOPV_142_0,1.0,1
3179,0,KEEL2_142,KEEL00t00,0.95,1
3180,0,EL3_146_0,TRLV_146_0,0.865,1
3181,0,EL3_146_0,BACKSTOP,0.865,1
3182,0,EL3_146_0,SOPV12h_146_0,1.0,1
3183,0,EL3_146_0,SOPV8h_146_0,1.0,1
3184,0,EL3_146_0,SOPV_146_0,1.0,1
3185,0,KEEL2_146,KEEL00t00,0.95,1
3186,0,EL3_150_0,TRLV_150_0,0.865,1
3187,0,EL3_150_0,BACKSTOP,0.865,1
3188,0,EL3_150_0,SOPV12h_150_0,1.0,1
3189,0,EL3_150_0,SOPV8h_150_0,1.0,1
3190,0,EL3_150_0,SOPV_150_0,1.0,1
3191,0,KEEL2_150,KEEL00t00,0.95,1
3192,0,EL3_151_0,TRLV_151_0,0.865,1
3193,0,EL3_151_0,BACKSTOP,0.865,1
3194,0,EL3_151_0,SOPV12h_151_0,1.0,1
3195,0,EL3_151_0,SOPV8h_151_0,1.0,1
3196,0,EL3_151_0,SOPV_151_0,1.0,1
3197,0,KEEL2_151,KEEL00t00,0.95,1
3198,0,EL3_152_0,TRLV_152_0,0.865,1
3199,0,EL3_152_0,BACKSTOP,0.865,1
3200,0,EL3_152_0,SOPV12h_152_0,1.0,1
3201,0,EL3_152_0,SOPV8h_152_0,1.0,1
3202,0,EL3_152_0,SOPV_152_0,1.0,1
3203,0,KEEL2_152,KEEL00t00,0.95,1
3204,0,EL3_154_0,TRLV_154_0,0.865,1
3205,0,EL3_154_0,BACKSTOP,0.865,1
3206,0,EL3_154_0,SOPV12h_154_0,1.0,1
3207,0,EL3_154_0,SOPV8h_154_0,1.0,1
3208,0,EL3_154_0,SOPV_154_0,1.0,1
3209,0,KEEL2_154,KEEL00t00,0.95,1
3210,0,EL3_155_0,TRLV_155_0,0.865,1
3211,0,EL3_155_0,BACKSTOP,0.865,1
3212,0,EL3_155_0,SOPV12h_155_0,1.0,1
3213,0,EL3_155_0,SOPV8h_155_0,1.0,1
3214,0,EL3_155_0,SOPV_155_0,1.0,1
3215,0,KEEL2_155,KEEL00t00,0.95,1
3216,0,EL3_156_0,TRLV_156_0,0.865,1
3217,0,EL3_156_0,BACKSTOP,0.865,1
3218,0,EL3_156_0,SOPV12h_156_0,1.0,1
3219,0,EL3_156_0,SOPV8h_156_0,1.0,1
3220,0,EL3_156_0,SOPV_156_0,1.0,1
3221,0,KEEL2_156,KEEL00t00,0.95,1
3222,0,EL3_157_0,TRLV_157_0,0.865,1
3223,0,EL3_157_0,BACKSTOP,0.865,1
3224,0,EL3_157_0,SOPV12h_157_0,1.0,1
3225,0,EL3_157_0,SOPV8h_157_0,1.0,1
3226,0,EL3_157_0,SOPV_157_0,1.0,1
3227,0,KEEL2_157,KEEL00t00,0.95,1
3228,0,EL3_158_0,TRLV_158_0,0.865,1
3229,0,EL3_158_0,BACKSTOP,0.865,1
3230,0,EL3_158_0,SOPV12h_158_0,1.0,1
3231,0,EL3_158_0,SOPV8h_158_0,1.0,1
3232,0,EL3_158_0,SOPV_158_0,1.0,1
3233,0,KEEL2_158,KEEL00t00,0.95,1
3234,0,EL3_159_0,TRLV_159_0,0.865,1
3235,0,EL3_159_0,BACKSTOP,0.865,1
3236,0,EL3_159_0,SOPV12h_159_0,1.0,1
3237,0,EL3_159_0,SOPV8h_159_0,1.0,1
3238,0,EL3_159_0,SOPV_159_0,1.0,1
3239,0,KEEL2_159,KEEL00t00,0.95,1
3240,0,EL3_169_0,TRLV_169_0,0.865,1
3241,0,EL3_169_0,BACKSTOP,0.865,1
3242,0,EL3_169_0,SOPV12h_169_0,1.0,1
3243,0,EL3_169_0,SOPV8h_169_0,1.0,1
3244,0,EL3_169_0,SOPV_169_0,1.0,1
3245,0,KEEL2_169,KEEL00t00,0.95,1
3246,0,EL3_175_0,TRLV_175_0,0.865,1
3247,0,EL3_175_0,BACKSTOP,0.865,1
3248,0,EL3_175_0,SOPV12h_175_0,1.0,1
3249,0,EL3_175_0,SOPV8h_175_0,1.0,1
3250,0,EL3_175_0,SOPV_175_0,1.0,1
3251,0,KEEL2_175,KEEL00t00,0.95,1
3252,0,EL3_176_0,TRLV_176_0,0.865,1
3253,0,EL3_176_0,BACKSTOP,0.865,1
3254,0,EL3_176_0,SOPV12h_176_0,1.0,1
3255,0,EL3_176_0,SOPV8h_176_0,1.0,1
3256,0,EL3_176_0,SOPV_176_0,1.0,1
3257,0,KEEL2_176,KEEL00t00,0.95,1
3258,0,EL3_177_0,TRLV_177_0,0.865,1
3259,0,EL3_177_0,BACKSTOP,0.865,1
3260,0,EL3_177_0,SOPV12h_177_0,1.0,1
3261,0,EL3_177_0,SOPV8h_177_0,1.0,1
3262,0,EL3_177_0,SOPV_177_0,1.0,1
3263,0,KEEL2_177,KEEL00t00,0.95,1
3264,0,EL3_194_0,TRLV_194_0,0.865,1
3265,0,EL3_194_0,BACKSTOP,0.865,1
3266,0,EL3_194_0,SOPV12h_194_0,1.0,1
3267,0,EL3_194_0,SOPV8h_194_0,1.0,1
3268,0,EL3_194_0,SOPV_194_0,1.0,1
3269,0,KEEL2_194,KEEL00t00,0.95,1
3270,0,EL3_195_0,TRLV_195_0,0.865,1
3271,0,EL3_195_0,BACKSTOP,0.865,1
3272,0,EL3_195_0,SOPV12h_195_0,1.0,1
3273,0,EL3_195_0,SOPV8h_195_0,1.0,1
3274,0,EL3_195_0,SOPV_195_0,1.0,1
3275,0,KEEL2_195,KEEL00t00,0.95,1
3276,0,EL3_196_0,TRLV_196_0,0.865,1
3277,0,EL3_196_0,BACKSTOP,0.865,1
3278,0,EL3_196_0,SOPV12h_196_0,1.0,1
3279,0,EL3_196_0,SOPV8h_196_0,1.0,1
3280,0,EL3_196_0,SOPV_196_0,1.0,1
3281,0,KEEL2_196,KEEL00t00,0.95,1
3282,0,EL3_210_0,TRLV_210_0,0.865,1
3283,0,EL3_210_0,BACKSTOP,0.865,1
3284,0,EL3_210_0,SOPV12h_210_0,1.0,1
3285,0,EL3_210_0,SOPV8h_210_0,1.0,1
3286,0,EL3_210_0,SOPV_210_0,1.0,1
3287,0,KEEL2_210,KEEL00t00,0.95,1
3288,0,EL3_211_0,TRLV_211_0,0.865,1
3289,0,EL3_211_0,BACKSTOP,0.865,1
3290,0,EL3_211_0,SOPV12h_211_0,1.0,1
3291,0,EL3_211_0,SOPV8h_211_0,1.0,1
3292,0,EL3_211_0,SOPV_211_0,1.0,1
3293,0,KEEL2_211,KEEL00t00,0.95,1
3294,0,EL3_212_0,TRLV_212_0,0.865,1
3295,0,EL3_212_0,BACKSTOP,0.865,1
3296,0,EL3_212_0,SOPV12h_212_0,1.0,1
3297,0,EL3_212_0,SOPV8h_212_0,1.0,1
3298,0,EL3_212_0,SOPV_212_0,1.0,1
3299,0,KEEL2_212,KEEL00t00,0.95,1
3300,0,EL3_213_0,TRLV_213_0,0.865,1
3301,0,EL3_213_0,BACKSTOP,0.865,1
3302,0,EL3_213_0,SOPV12h_213_0,1.0,1
3303,0,EL3_213_0,SOPV8h_213_0,1.0,1
