Fuel,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EL3_48_1,24.04906696,26.51675687,28.25488538,29.85871976,31.65259301,33.54681943,36.08971185,38.47297162,41.04627026,44.60623807,47.976167,51.2118018,55.44577413,59.22872088,63.2462517,67.45742583,71.93918735,76.70672334,81.78788963,87.21307543,92.6579302,98.56332608,102.6629857,107.7090147,112.7543663
EL3_49_0,0,0,0.44651832,0.89303664,1.339554961,1.795852032,2.252149103,2.708446175,3.164743246,3.611261566,4.057779886,4.504298207,4.950816527,5.397334847,5.804738162,5.978880307,6.158246716,6.342994118,6.533283941,6.72928246,6.931160933,7.139095761,7.353268634,7.573866693,7.801082694
EL3_49_1,8.386779822,9.247352582,9.853500885,10.41281597,11.03840448,11.69898977,12.58578836,13.41691728,14.31431963,15.55580921,16.73102537,17.8594083,19.33594765,20.65519806,22.05625642,23.52484521,25.08779762,26.75040992,28.52239646,30.41435505,32.31317292,34.37259814,35.80229779,37.56203068,39.32152735
EL3_50_0,0,0,0.691454098,1.382908195,2.074362293,2.780959236,3.487556178,4.194153121,4.900750063,5.592204161,6.283658258,6.975112356,7.666566454,8.358020552,8.98890327,9.258570369,9.53632748,9.822417304,10.11708982,10.42060252,10.73322059,11.05521721,11.38687373,11.72847994,12.08033434
EL3_50_1,1.508349592,1.663122294,1.772137144,1.87272911,1.985240252,2.104045511,2.26353489,2.413012161,2.574408608,2.797688621,3.009049459,3.211987412,3.477540768,3.714805947,3.966784162,4.230907623,4.512002235,4.811020529,5.129709612,5.469975486,5.811474992,6.181859484,6.43898879,6.755474073,7.071916872
EL3_51_0,0,0,0.448692151,0.897384301,1.346076452,1.804594961,2.263113469,2.721631978,3.180150487,3.628842638,4.077534788,4.526226939,4.974919089,5.42361124,5.832997958,6.007987897,6.188227534,6.37387436,6.565090591,6.762043309,6.964904608,7.173851746,7.389067298,7.610739317,7.839061497
EL3_51_1,32.01241592,35.29723008,37.61090375,39.74581457,42.13369168,44.65515182,48.04007025,51.21249699,54.63789002,59.37666721,63.86247811,68.16952617,73.80549048,78.84108146,84.18893416,89.79455112,95.76035488,102.1065614,108.8702503,116.0918737,123.339679,131.2005241,136.6577008,143.3746175,150.0906325
EL3_52_0,0,0,0.256735319,0.513470637,0.770205956,1.032563778,1.2949216,1.557279422,1.819637244,2.076372563,2.333107882,2.5898432,2.846578519,3.103313838,3.337559142,3.437685917,3.540816494,3.647040989,3.756452219,3.869145785,3.985220159,4.104776764,4.227920066,4.354757668,4.485400399
EL3_52_1,2.154421162,2.375487675,2.531196869,2.674875405,2.835578458,3.00527159,3.233075074,3.446577963,3.677105371,3.99602294,4.297915991,4.587778384,4.967076242,5.305969245,5.665877321,6.043132816,6.44462872,6.871725556,7.326918775,7.812930773,8.300704805,8.829736133,9.197001667,9.649047132,10.10103191
EL3_53_0,0,0,0.441405835,0.88281167,1.324217505,1.775290127,2.22636275,2.677435373,3.128507995,3.56991383,4.011319665,4.4527255,4.894131335,5.33553717,5.738275854,5.910424129,6.087736853,6.270368959,6.458480028,6.652234428,6.851801461,7.057355505,7.26907617,7.487148455,7.711762909
EL3_53_1,0.615693906,0.678870645,0.723369466,0.764430147,0.810356121,0.858851294,0.923953336,0.984968531,1.05084902,1.14198979,1.228265267,1.311102602,1.419498947,1.516348328,1.619203431,1.727016106,1.841756244,1.963812657,2.093898499,2.23279178,2.372188619,2.523376033,2.628333761,2.757520033,2.886688963
EL3_54_0,0,0,0.436518716,0.873037432,1.309556148,1.755634624,2.2017131,2.647791576,3.093870052,3.530388768,3.966907484,4.4034262,4.839944916,5.276463633,5.674743309,5.844985608,6.020335177,6.200945232,6.386973589,6.578582797,6.77594028,6.979218489,7.188595044,7.404252895,7.626380482
EL3_55_0,0,0,0.277924121,0.555848241,0.833772362,1.11778302,1.401793679,1.685804338,1.969814997,2.247739117,2.525663238,2.803587358,3.081511479,3.359435599,3.613013567,3.721403974,3.833046093,3.948037476,4.0664786,4.188472958,4.314127147,4.443550961,4.57685749,4.714163215,4.855588111
EL3_56_0,0,0,0.123550294,0.247100588,0.370650882,0.496906928,0.623162973,0.749419019,0.875675064,0.999225359,1.122775653,1.246325947,1.369876241,1.493426535,1.606153823,1.654338438,1.703968591,1.755087649,1.807740278,1.861972487,1.917831661,1.975366611,2.034627609,2.095666438,2.158536431
EL3_57_0,0,0,0.107420905,0.214841811,0.322262716,0.43203614,0.541809563,0.651582986,0.761356409,0.868777315,0.97619822,1.083619126,1.191040031,1.298460937,1.396471771,1.438365924,1.481516902,1.525962409,1.571741281,1.618893519,1.667460325,1.717484135,1.769008659,1.822078918,1.876741286
EL3_58_0,0,0,0.150525363,0.301050726,0.451576089,0.605397957,0.759219825,0.913041694,1.066863562,1.217388925,1.367914288,1.518439651,1.668965014,1.819490376,1.956829718,2.015534609,2.076000647,2.138280667,2.202429087,2.268501959,2.336557018,2.406653729,2.478853341,2.553218941,2.629815509
EL3_58_1,35.04794713,38.64423906,41.17730349,43.51465415,46.12895827,48.88951224,52.59540068,56.06864821,59.8188492,65.00697411,69.91814557,74.63360325,80.80398975,86.31707339,92.17202851,98.30919003,104.8406925,111.7886689,119.1937149,127.1001183,135.0351864,143.6414247,149.6160704,156.969909,164.3227604
EL3_59_0,0,0,0.114796965,0.22959393,0.344390895,0.461701913,0.579012932,0.69632395,0.813634968,0.928431933,1.043228898,1.158025863,1.272822828,1.387619793,1.492360544,1.53713136,1.583245301,1.63074266,1.67966494,1.730054888,1.781956535,1.835415231,1.890477687,1.947192018,2.005607779
EL3_59_1,0.511415162,0.563891794,0.600853947,0.634960268,0.67310786,0.71338951,0.76746536,0.818146544,0.872868998,0.948573453,1.020236639,1.089043994,1.179081485,1.259527696,1.344962453,1.434515128,1.529821978,1.63120596,1.739259445,1.854628672,1.97041617,2.0959973,2.183178565,2.290484837,2.397776705
EL3_60_0,0,0,0.136565566,0.273131132,0.409696698,0.54925305,0.688809402,0.828365754,0.967922106,1.104487672,1.241053238,1.377618804,1.51418437,1.650749936,1.775352358,1.828612929,1.883471317,1.939975456,1.99817472,2.058119962,2.11986356,2.183459467,2.248963251,2.316432149,2.385925113
EL3_61_0,0,0,0.009241693,0.018483387,0.02772508,0.037169167,0.046613253,0.05605734,0.065501426,0.07474312,0.083984813,0.093226506,0.1024682,0.111709893,0.120142014,0.123746275,0.127458663,0.131282423,0.135220895,0.139277522,0.143455848,0.147759523,0.152192309,0.156758078,0.161460821
EL3_62_0,0,0,0.023607746,0.047215492,0.070823239,0.094947995,0.11907275,0.143197506,0.167322262,0.190930008,0.214537755,0.238145501,0.261753247,0.285360993,0.306900701,0.316107722,0.325590954,0.335358682,0.345419443,0.355782026,0.366455487,0.377449151,0.388772626,0.400435805,0.412448879
EL3_63_0,0,0,0.024868937,0.049737875,0.074606812,0.100020379,0.125433947,0.150847514,0.176261081,0.201130018,0.225998956,0.250867893,0.275736831,0.300605768,0.323296187,0.332995072,0.342984924,0.353274472,0.363872706,0.374788887,0.386032554,0.397613531,0.409541936,0.421828195,0.43448304
